,videoname,filepath,poi,context,model,label,in_ref,in_tst
721,id00325/00015_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00325/00015_fake.mp4,id00325,4vJtbNe0L98,rtvc_B,1,0,1
722,id00328/00092,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id00328/00092.mp4,id00328,ytKnCbJSEcU,real_A,0,0,1
723,id00328/00092_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00328/00092_fake.mp4,id00328,ytKnCbJSEcU,rtvc_B,1,0,1
724,id00330/00118,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id00330/00118.mp4,id00330,zCFFgGSIZ_s,real_A,0,0,1
725,id00330/00118_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00330/00118_fake.mp4,id00330,zCFFgGSIZ_s,rtvc_B,1,0,1
726,id00332/00293,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id00332/00293.mp4,id00332,_zNddcZV1EU,real_A,0,0,1
727,id00332/00293_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00332/00293_fake.mp4,id00332,_zNddcZV1EU,rtvc_B,1,0,1
728,id00365/00078,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id00365/00078.mp4,id00365,XV-imLNJvfk,real_A,0,0,1
729,id00365/00078_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00365/00078_fake.mp4,id00365,XV-imLNJvfk,rtvc_B,1,0,1
730,id00373/00028,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id00373/00028.mp4,id00373,5NXv3Dxkd6E,real_A,0,0,1
731,id00373/00028_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00373/00028_fake.mp4,id00373,5NXv3Dxkd6E,rtvc_B,1,0,1
732,id00374/00311,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id00374/00311.mp4,id00374,w1qI7y9AGTc,real_A,0,0,1
733,id00374/00311_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00374/00311_fake.mp4,id00374,w1qI7y9AGTc,rtvc_B,1,0,1
734,id00379/00043,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id00379/00043.mp4,id00379,fgkgYHCuk4g,real_A,0,0,1
735,id00379/00043_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00379/00043_fake.mp4,id00379,fgkgYHCuk4g,rtvc_B,1,0,1
736,id00395/00420,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id00395/00420.mp4,id00395,wM5kGJfTtEM,real_A,0,0,1
737,id00395/00420_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00395/00420_fake.mp4,id00395,wM5kGJfTtEM,rtvc_B,1,0,1
738,id00403/00052,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id00403/00052.mp4,id00403,n4LSCxzFr6o,real_A,0,0,1
739,id00403/00052_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00403/00052_fake.mp4,id00403,n4LSCxzFr6o,rtvc_B,1,0,1
740,id00434/00046,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id00434/00046.mp4,id00434,HPXkk-HGXVI,real_A,0,0,1
741,id00434/00046_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00434/00046_fake.mp4,id00434,HPXkk-HGXVI,rtvc_B,1,0,1
742,id00484/00202,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id00484/00202.mp4,id00484,u7YTz8eFZv0,real_A,0,0,1
743,id00484/00202_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00484/00202_fake.mp4,id00484,u7YTz8eFZv0,rtvc_B,1,0,1
744,id00491/00122,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id00491/00122.mp4,id00491,ShjiTWoOtM4,real_A,0,0,1
745,id00491/00122_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00491/00122_fake.mp4,id00491,ShjiTWoOtM4,rtvc_B,1,0,1
746,id00495/00027,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id00495/00027.mp4,id00495,E46aiMUC4A0,real_A,0,0,1
747,id00495/00027_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00495/00027_fake.mp4,id00495,E46aiMUC4A0,rtvc_B,1,0,1
748,id00496/00015,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id00496/00015.mp4,id00496,SImaDcXQnh8,real_A,0,0,1
749,id00496/00015_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00496/00015_fake.mp4,id00496,SImaDcXQnh8,rtvc_B,1,0,1
750,id00569/00239,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id00569/00239.mp4,id00569,gSynmpwioV4,real_A,0,0,1
751,id00569/00239_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00569/00239_fake.mp4,id00569,gSynmpwioV4,rtvc_B,1,0,1
752,id00581/00010,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id00581/00010.mp4,id00581,7AxvP19LGKg,real_A,0,0,1
753,id00581/00010_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00581/00010_fake.mp4,id00581,7AxvP19LGKg,rtvc_B,1,0,1
754,id00589/00130,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id00589/00130.mp4,id00589,uOzKwYEVR6s,real_A,0,0,1
755,id00589/00130_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00589/00130_fake.mp4,id00589,uOzKwYEVR6s,rtvc_B,1,0,1
756,id00591/00001,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id00591/00001.mp4,id00591,1Jo8xElXQMs,real_A,0,0,1
757,id00591/00001_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00591/00001_fake.mp4,id00591,1Jo8xElXQMs,rtvc_B,1,0,1
758,id00633/00088,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id00633/00088.mp4,id00633,UXrTMta1EDM,real_A,0,0,1
759,id00633/00088_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00633/00088_fake.mp4,id00633,UXrTMta1EDM,rtvc_B,1,0,1
760,id00634/00078,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id00634/00078.mp4,id00634,z5t9oJizDQg,real_A,0,0,1
761,id00634/00078_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00634/00078_fake.mp4,id00634,z5t9oJizDQg,rtvc_B,1,0,1
762,id00735/00037,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id00735/00037.mp4,id00735,ivJSkq5hGOQ,real_A,0,0,1
763,id00735/00037_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00735/00037_fake.mp4,id00735,ivJSkq5hGOQ,rtvc_B,1,0,1
764,id00806/00005,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id00806/00005.mp4,id00806,0sk9s9lFIAk,real_A,0,0,1
765,id00806/00005_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00806/00005_fake.mp4,id00806,0sk9s9lFIAk,rtvc_B,1,0,1
766,id00813/00169,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id00813/00169.mp4,id00813,dKs9CWJIkSI,real_A,0,0,1
767,id00813/00169_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00813/00169_fake.mp4,id00813,dKs9CWJIkSI,rtvc_B,1,0,1
768,id00823/00125,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id00823/00125.mp4,id00823,KgExwCvgrUk,real_A,0,0,1
769,id00823/00125_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00823/00125_fake.mp4,id00823,KgExwCvgrUk,rtvc_B,1,0,1
770,id00826/00065,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id00826/00065.mp4,id00826,MYagwzy91Yk,real_A,0,0,1
771,id00826/00065_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00826/00065_fake.mp4,id00826,MYagwzy91Yk,rtvc_B,1,0,1
772,id00897/00005,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id00897/00005.mp4,id00897,0ayFw8JhoyI,real_A,0,0,1
773,id00897/00005_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id00897/00005_fake.mp4,id00897,0ayFw8JhoyI,rtvc_B,1,0,1
774,id01001/00086,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id01001/00086.mp4,id01001,dHJc8dh9X8c,real_A,0,0,1
775,id01001/00086_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id01001/00086_fake.mp4,id01001,dHJc8dh9X8c,rtvc_B,1,0,1
776,id01002/00043,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id01002/00043.mp4,id01002,eQTviHjyISo,real_A,0,0,1
777,id01002/00043_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id01002/00043_fake.mp4,id01002,eQTviHjyISo,rtvc_B,1,0,1
778,id01018/00072,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id01018/00072.mp4,id01018,VNPt_GB5QiE,real_A,0,0,1
779,id01018/00072_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id01018/00072_fake.mp4,id01018,VNPt_GB5QiE,rtvc_B,1,0,1
780,id03371/00430,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id03371/00430.mp4,id03371,truKMXt8Dak,real_A,0,0,1
781,id03371/00430_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id03371/00430_fake.mp4,id03371,truKMXt8Dak,rtvc_B,1,0,1
782,id03589/00002,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id03589/00002.mp4,id03589,9NxOQlwpMys,real_A,0,0,1
783,id03589/00002_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id03589/00002_fake.mp4,id03589,9NxOQlwpMys,rtvc_B,1,0,1
784,id03620/00081,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id03620/00081.mp4,id03620,YkXM5A8w07E,real_A,0,0,1
785,id03620/00081_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id03620/00081_fake.mp4,id03620,YkXM5A8w07E,rtvc_B,1,0,1
786,id03649/00001,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id03649/00001.mp4,id03649,389qfFqUddI,real_A,0,0,1
787,id03649/00001_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id03649/00001_fake.mp4,id03649,389qfFqUddI,rtvc_B,1,0,1
788,id03651/00092,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id03651/00092.mp4,id03651,EjcoRkL6loI,real_A,0,0,1
789,id03651/00092_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id03651/00092_fake.mp4,id03651,EjcoRkL6loI,rtvc_B,1,0,1
790,id03716/00040,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id03716/00040.mp4,id03716,s-lxbGafZQA,real_A,0,0,1
791,id03716/00040_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id03716/00040_fake.mp4,id03716,s-lxbGafZQA,rtvc_B,1,0,1
792,id03816/00093,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id03816/00093.mp4,id03816,XXD0yTNei50,real_A,0,0,1
793,id03816/00093_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id03816/00093_fake.mp4,id03816,XXD0yTNei50,rtvc_B,1,0,1
794,id03844/00028,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id03844/00028.mp4,id03844,AEAEN1Lns2c,real_A,0,0,1
795,id03844/00028_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id03844/00028_fake.mp4,id03844,AEAEN1Lns2c,rtvc_B,1,0,1
796,id03858/00092,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id03858/00092.mp4,id03858,uKVqPfRf-ac,real_A,0,0,1
797,id03858/00092_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id03858/00092_fake.mp4,id03858,uKVqPfRf-ac,rtvc_B,1,0,1
798,id03941/00021,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Caucasian (European)/women/id03941/00021.mp4,id03941,SsYtP8Ze88Q,real_A,0,0,1
799,id03941/00021_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Caucasian (European)/women/id03941/00021_fake.mp4,id03941,SsYtP8Ze88Q,rtvc_B,1,0,1
800,id00032/00028,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id00032/00028.mp4,id00032,AQMDc6SKNXs,real_A,0,0,1
801,id00032/00028_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id00032/00028_fake.mp4,id00032,AQMDc6SKNXs,rtvc_B,1,0,1
802,id00033/00276,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id00033/00276.mp4,id00033,gduDuRWhnlQ,real_A,0,0,1
803,id00033/00276_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id00033/00276_fake.mp4,id00033,gduDuRWhnlQ,rtvc_B,1,0,1
804,id00078/00114,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id00078/00114.mp4,id00078,9CoVxzTOAhk,real_A,0,0,1
805,id00078/00114_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id00078/00114_fake.mp4,id00078,9CoVxzTOAhk,rtvc_B,1,0,1
806,id00082/00052,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id00082/00052.mp4,id00082,QCdw9-arfuw,real_A,0,0,1
807,id00082/00052_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id00082/00052_fake.mp4,id00082,QCdw9-arfuw,rtvc_B,1,0,1
808,id00103/00241,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id00103/00241.mp4,id00103,qpTVaP4y5DQ,real_A,0,0,1
809,id00103/00241_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id00103/00241_fake.mp4,id00103,qpTVaP4y5DQ,rtvc_B,1,0,1
810,id00350/00015,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id00350/00015.mp4,id00350,75IFJNFAMIM,real_A,0,0,1
811,id00350/00015_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id00350/00015_fake.mp4,id00350,75IFJNFAMIM,rtvc_B,1,0,1
812,id00414/00052,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id00414/00052.mp4,id00414,d3N2NrpGSp0,real_A,0,0,1
813,id00414/00052_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id00414/00052_fake.mp4,id00414,d3N2NrpGSp0,rtvc_B,1,0,1
814,id00459/00382,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id00459/00382.mp4,id00459,ubskcDDe7kM,real_A,0,0,1
815,id00459/00382_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id00459/00382_fake.mp4,id00459,ubskcDDe7kM,rtvc_B,1,0,1
816,id00685/00146,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id00685/00146.mp4,id00685,Hgrz1Tbmix4,real_A,0,0,1
817,id00685/00146_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id00685/00146_fake.mp4,id00685,Hgrz1Tbmix4,rtvc_B,1,0,1
818,id00732/00118,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id00732/00118.mp4,id00732,amGRpH0AJCs,real_A,0,0,1
819,id00732/00118_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id00732/00118_fake.mp4,id00732,amGRpH0AJCs,rtvc_B,1,0,1
820,id00745/00165,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id00745/00165.mp4,id00745,eODND1ul7vE,real_A,0,0,1
821,id00745/00165_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id00745/00165_fake.mp4,id00745,eODND1ul7vE,rtvc_B,1,0,1
822,id00769/00015,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id00769/00015.mp4,id00769,BqHVSZdoVpM,real_A,0,0,1
823,id00769/00015_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id00769/00015_fake.mp4,id00769,BqHVSZdoVpM,rtvc_B,1,0,1
824,id00773/00038,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id00773/00038.mp4,id00773,2j3lUETJ57I,real_A,0,0,1
825,id00773/00038_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id00773/00038_fake.mp4,id00773,2j3lUETJ57I,rtvc_B,1,0,1
826,id00816/00118,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id00816/00118.mp4,id00816,BFudcHqBkpo,real_A,0,0,1
827,id00816/00118_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id00816/00118_fake.mp4,id00816,BFudcHqBkpo,rtvc_B,1,0,1
828,id00857/00347,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id00857/00347.mp4,id00857,yJ7bbvwL4kU,real_A,0,0,1
829,id00857/00347_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id00857/00347_fake.mp4,id00857,yJ7bbvwL4kU,rtvc_B,1,0,1
830,id00860/00154,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id00860/00154.mp4,id00860,RGYyzn7hiCo,real_A,0,0,1
831,id00860/00154_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id00860/00154_fake.mp4,id00860,RGYyzn7hiCo,rtvc_B,1,0,1
832,id03180/00039,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id03180/00039.mp4,id03180,6wNTK7NkOd8,real_A,0,0,1
833,id03180/00039_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id03180/00039_fake.mp4,id03180,6wNTK7NkOd8,rtvc_B,1,0,1
834,id03344/00114,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id03344/00114.mp4,id03344,vyNnOo6lU0o,real_A,0,0,1
835,id03344/00114_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id03344/00114_fake.mp4,id03344,vyNnOo6lU0o,rtvc_B,1,0,1
836,id03599/00072,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id03599/00072.mp4,id03599,y27BDmRUqMQ,real_A,0,0,1
837,id03599/00072_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id03599/00072_fake.mp4,id03599,y27BDmRUqMQ,rtvc_B,1,0,1
838,id03945/00063,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id03945/00063.mp4,id03945,8gN6kSKpLRg,real_A,0,0,1
839,id03945/00063_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id03945/00063_fake.mp4,id03945,8gN6kSKpLRg,rtvc_B,1,0,1
840,id04526/00317,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id04526/00317.mp4,id04526,dHGXa49tzWI,real_A,0,0,1
841,id04526/00317_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id04526/00317_fake.mp4,id04526,dHGXa49tzWI,rtvc_B,1,0,1
842,id04537/00083,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id04537/00083.mp4,id04537,G1e1UFopjfI,real_A,0,0,1
843,id04537/00083_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id04537/00083_fake.mp4,id04537,G1e1UFopjfI,rtvc_B,1,0,1
844,id04554/00118,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id04554/00118.mp4,id04554,8rSKsBhAaDo,real_A,0,0,1
845,id04554/00118_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id04554/00118_fake.mp4,id04554,8rSKsBhAaDo,rtvc_B,1,0,1
846,id04560/00195,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id04560/00195.mp4,id04560,RlpdjaEmxXQ,real_A,0,0,1
847,id04560/00195_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id04560/00195_fake.mp4,id04560,RlpdjaEmxXQ,rtvc_B,1,0,1
848,id04561/00248,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id04561/00248.mp4,id04561,tU_UYY5hSvc,real_A,0,0,1
849,id04561/00248_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id04561/00248_fake.mp4,id04561,tU_UYY5hSvc,rtvc_B,1,0,1
850,id04562/00221,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id04562/00221.mp4,id04562,qio_Gs7wjvY,real_A,0,0,1
851,id04562/00221_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id04562/00221_fake.mp4,id04562,qio_Gs7wjvY,rtvc_B,1,0,1
852,id04599/00111,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id04599/00111.mp4,id04599,Q60DPi5Nhmk,real_A,0,0,1
853,id04599/00111_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id04599/00111_fake.mp4,id04599,Q60DPi5Nhmk,rtvc_B,1,0,1
854,id04601/00118,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id04601/00118.mp4,id04601,x4Apx8z6nOg,real_A,0,0,1
855,id04601/00118_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id04601/00118_fake.mp4,id04601,x4Apx8z6nOg,rtvc_B,1,0,1
856,id04928/00027,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id04928/00027.mp4,id04928,DdzG4VieO7Y,real_A,0,0,1
857,id04928/00027_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id04928/00027_fake.mp4,id04928,DdzG4VieO7Y,rtvc_B,1,0,1
858,id06334/00015,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id06334/00015.mp4,id06334,EMORdZRY1r0,real_A,0,0,1
859,id06334/00015_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id06334/00015_fake.mp4,id06334,EMORdZRY1r0,rtvc_B,1,0,1
860,id06354/00021,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id06354/00021.mp4,id06354,PmWLmcJNUhM,real_A,0,0,1
861,id06354/00021_fake,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-FakeAudio/Asian (South)/men/id06354/00021_fake.mp4,id06354,PmWLmcJNUhM,rtvc_B,1,0,1
862,id06355/00347,FakeAVCeleb/FakeAVCeleb_v1.2//RealVideo-RealAudio/Asian (South)/men/id06355/00347.mp4,id06355,YT0pXXvISi8,real_A,0,0,1
