,Unnamed: 0,videoname,filepath,poi,context,model,label,in_tst,in_ref
9117,9117,9117,InTheWild/release_in_the_wild/9117.wav,Orson Welles,9117,bona-fide,0,1,1
9118,9118,9118,InTheWild/release_in_the_wild/9118.wav,Martin Luther King,9118,bona-fide,0,1,1
9119,9119,9119,InTheWild/release_in_the_wild/9119.wav,Ayn Rand,9119,spoof,1,1,0
9120,9120,9120,InTheWild/release_in_the_wild/9120.wav,Barack Obama,9120,bona-fide,0,1,1
9121,9121,9121,InTheWild/release_in_the_wild/9121.wav,Ronald Reagan,9121,spoof,1,1,0
9122,9122,9122,InTheWild/release_in_the_wild/9122.wav,Donald Trump,9122,bona-fide,0,1,1
9123,9123,9123,InTheWild/release_in_the_wild/9123.wav,Winston Churchill,9123,bona-fide,0,1,1
9124,9124,9124,InTheWild/release_in_the_wild/9124.wav,George W. Bush,9124,spoof,1,1,0
9125,9125,9125,InTheWild/release_in_the_wild/9125.wav,Donald Trump,9125,bona-fide,0,1,1
9126,9126,9126,InTheWild/release_in_the_wild/9126.wav,Dwight Eisenhower,9126,bona-fide,0,1,1
9127,9127,9127,InTheWild/release_in_the_wild/9127.wav,Donald Trump,9127,bona-fide,0,1,1
9128,9128,9128,InTheWild/release_in_the_wild/9128.wav,Ayn Rand,9128,bona-fide,0,1,1
9129,9129,9129,InTheWild/release_in_the_wild/9129.wav,Bill Clinton,9129,spoof,1,1,0
9130,9130,9130,InTheWild/release_in_the_wild/9130.wav,Alan Watts,9130,spoof,1,1,0
9131,9131,9131,InTheWild/release_in_the_wild/9131.wav,William F. Buckley,9131,spoof,1,1,0
9132,9132,9132,InTheWild/release_in_the_wild/9132.wav,Barack Obama,9132,bona-fide,0,1,1
9133,9133,9133,InTheWild/release_in_the_wild/9133.wav,Barack Obama,9133,bona-fide,0,1,1
9134,9134,9134,InTheWild/release_in_the_wild/9134.wav,Alec Guinness,9134,spoof,1,1,0
9135,9135,9135,InTheWild/release_in_the_wild/9135.wav,Ayn Rand,9135,bona-fide,0,1,1
9136,9136,9136,InTheWild/release_in_the_wild/9136.wav,Arnold Schwarzenegger,9136,bona-fide,0,1,1
9137,9137,9137,InTheWild/release_in_the_wild/9137.wav,Donald Trump,9137,bona-fide,0,1,1
9138,9138,9138,InTheWild/release_in_the_wild/9138.wav,Milton Friedman,9138,bona-fide,0,1,1
9139,9139,9139,InTheWild/release_in_the_wild/9139.wav,Ayn Rand,9139,bona-fide,0,1,1
9140,9140,9140,InTheWild/release_in_the_wild/9140.wav,Alec Guinness,9140,bona-fide,0,1,1
9141,9141,9141,InTheWild/release_in_the_wild/9141.wav,Winston Churchill,9141,bona-fide,0,1,1
9142,9142,9142,InTheWild/release_in_the_wild/9142.wav,Ayn Rand,9142,spoof,1,1,0
9143,9143,9143,InTheWild/release_in_the_wild/9143.wav,Barack Obama,9143,bona-fide,0,1,1
9144,9144,9144,InTheWild/release_in_the_wild/9144.wav,Winston Churchill,9144,bona-fide,0,1,1
9145,9145,9145,InTheWild/release_in_the_wild/9145.wav,Barack Obama,9145,bona-fide,0,1,1
9146,9146,9146,InTheWild/release_in_the_wild/9146.wav,Bernie Sanders,9146,bona-fide,0,1,1
9147,9147,9147,InTheWild/release_in_the_wild/9147.wav,Bill Clinton,9147,spoof,1,1,0
9148,9148,9148,InTheWild/release_in_the_wild/9148.wav,Donald Trump,9148,bona-fide,0,1,1
9149,9149,9149,InTheWild/release_in_the_wild/9149.wav,Alan Watts,9149,spoof,1,1,0
9150,9150,9150,InTheWild/release_in_the_wild/9150.wav,Ayn Rand,9150,spoof,1,1,0
9151,9151,9151,InTheWild/release_in_the_wild/9151.wav,Barack Obama,9151,spoof,1,1,0
9152,9152,9152,InTheWild/release_in_the_wild/9152.wav,Barack Obama,9152,bona-fide,0,1,1
9153,9153,9153,InTheWild/release_in_the_wild/9153.wav,Milton Friedman,9153,spoof,1,1,0
9154,9154,9154,InTheWild/release_in_the_wild/9154.wav,Bob Ross,9154,spoof,1,1,0
9155,9155,9155,InTheWild/release_in_the_wild/9155.wav,Donald Trump,9155,bona-fide,0,1,1
9156,9156,9156,InTheWild/release_in_the_wild/9156.wav,Mark Zuckerberg,9156,bona-fide,0,1,1
9157,9157,9157,InTheWild/release_in_the_wild/9157.wav,Scarlett Johansson,9157,bona-fide,0,1,1
9158,9158,9158,InTheWild/release_in_the_wild/9158.wav,The Notorious B.I.G.,9158,spoof,1,1,0
9159,9159,9159,InTheWild/release_in_the_wild/9159.wav,Bernie Sanders,9159,spoof,1,1,0
9160,9160,9160,InTheWild/release_in_the_wild/9160.wav,Alec Guinness,9160,spoof,1,1,0
9161,9161,9161,InTheWild/release_in_the_wild/9161.wav,Ayn Rand,9161,bona-fide,0,1,1
9162,9162,9162,InTheWild/release_in_the_wild/9162.wav,George Carlin,9162,spoof,1,1,0
9163,9163,9163,InTheWild/release_in_the_wild/9163.wav,Ayn Rand,9163,spoof,1,1,0
9164,9164,9164,InTheWild/release_in_the_wild/9164.wav,Bernie Sanders,9164,spoof,1,1,0
9165,9165,9165,InTheWild/release_in_the_wild/9165.wav,Alec Guinness,9165,bona-fide,0,1,1
9166,9166,9166,InTheWild/release_in_the_wild/9166.wav,Bernie Sanders,9166,spoof,1,1,0
9167,9167,9167,InTheWild/release_in_the_wild/9167.wav,Barack Obama,9167,bona-fide,0,1,1
9168,9168,9168,InTheWild/release_in_the_wild/9168.wav,Bill Clinton,9168,spoof,1,1,0
9169,9169,9169,InTheWild/release_in_the_wild/9169.wav,Barack Obama,9169,bona-fide,0,1,1
9170,9170,9170,InTheWild/release_in_the_wild/9170.wav,Bernie Sanders,9170,spoof,1,1,0
9171,9171,9171,InTheWild/release_in_the_wild/9171.wav,Ronald Reagan,9171,spoof,1,1,0
9172,9172,9172,InTheWild/release_in_the_wild/9172.wav,Ronald Reagan,9172,spoof,1,1,0
9173,9173,9173,InTheWild/release_in_the_wild/9173.wav,The Notorious B.I.G.,9173,spoof,1,1,0
9174,9174,9174,InTheWild/release_in_the_wild/9174.wav,Nelson Mandela,9174,spoof,1,1,0
9175,9175,9175,InTheWild/release_in_the_wild/9175.wav,Bill Clinton,9175,bona-fide,0,1,1
9176,9176,9176,InTheWild/release_in_the_wild/9176.wav,Bernie Sanders,9176,bona-fide,0,1,1
9177,9177,9177,InTheWild/release_in_the_wild/9177.wav,Ayn Rand,9177,spoof,1,1,0
9178,9178,9178,InTheWild/release_in_the_wild/9178.wav,Queen Elizabeth II,9178,spoof,1,1,0
9179,9179,9179,InTheWild/release_in_the_wild/9179.wav,Mark Zuckerberg,9179,bona-fide,0,1,1
9180,9180,9180,InTheWild/release_in_the_wild/9180.wav,George W. Bush,9180,spoof,1,1,0
9181,9181,9181,InTheWild/release_in_the_wild/9181.wav,Alec Guinness,9181,spoof,1,1,0
9182,9182,9182,InTheWild/release_in_the_wild/9182.wav,Ayn Rand,9182,bona-fide,0,1,1
9183,9183,9183,InTheWild/release_in_the_wild/9183.wav,Ronald Reagan,9183,bona-fide,0,1,1
9184,9184,9184,InTheWild/release_in_the_wild/9184.wav,Alec Guinness,9184,bona-fide,0,1,1
9185,9185,9185,InTheWild/release_in_the_wild/9185.wav,Donald Trump,9185,bona-fide,0,1,1
9186,9186,9186,InTheWild/release_in_the_wild/9186.wav,Barack Obama,9186,bona-fide,0,1,1
9187,9187,9187,InTheWild/release_in_the_wild/9187.wav,Ayn Rand,9187,bona-fide,0,1,1
9188,9188,9188,InTheWild/release_in_the_wild/9188.wav,Mark Zuckerberg,9188,bona-fide,0,1,1
9189,9189,9189,InTheWild/release_in_the_wild/9189.wav,Barack Obama,9189,bona-fide,0,1,1
9190,9190,9190,InTheWild/release_in_the_wild/9190.wav,Alec Guinness,9190,bona-fide,0,1,1
9191,9191,9191,InTheWild/release_in_the_wild/9191.wav,Alec Guinness,9191,spoof,1,1,0
9192,9192,9192,InTheWild/release_in_the_wild/9192.wav,Bill Burr,9192,bona-fide,0,1,1
9193,9193,9193,InTheWild/release_in_the_wild/9193.wav,Martin Luther King,9193,bona-fide,0,1,1
9194,9194,9194,InTheWild/release_in_the_wild/9194.wav,Bob Ross,9194,spoof,1,1,0
9195,9195,9195,InTheWild/release_in_the_wild/9195.wav,Bernie Sanders,9195,bona-fide,0,1,1
9196,9196,9196,InTheWild/release_in_the_wild/9196.wav,Alec Guinness,9196,bona-fide,0,1,1
9197,9197,9197,InTheWild/release_in_the_wild/9197.wav,Winston Churchill,9197,spoof,1,1,0
9198,9198,9198,InTheWild/release_in_the_wild/9198.wav,Donald Trump,9198,bona-fide,0,1,1
9199,9199,9199,InTheWild/release_in_the_wild/9199.wav,Donald Trump,9199,bona-fide,0,1,1
9200,9200,9200,InTheWild/release_in_the_wild/9200.wav,Donald Trump,9200,bona-fide,0,1,1
9201,9201,9201,InTheWild/release_in_the_wild/9201.wav,Bernie Sanders,9201,bona-fide,0,1,1
9202,9202,9202,InTheWild/release_in_the_wild/9202.wav,Alec Guinness,9202,bona-fide,0,1,1
9203,9203,9203,InTheWild/release_in_the_wild/9203.wav,Bernie Sanders,9203,bona-fide,0,1,1
9204,9204,9204,InTheWild/release_in_the_wild/9204.wav,Ayn Rand,9204,bona-fide,0,1,1
9205,9205,9205,InTheWild/release_in_the_wild/9205.wav,Christopher Hitchens,9205,spoof,1,1,0
9206,9206,9206,InTheWild/release_in_the_wild/9206.wav,Barack Obama,9206,bona-fide,0,1,1
9207,9207,9207,InTheWild/release_in_the_wild/9207.wav,Louis Farrakhan,9207,spoof,1,1,0
9208,9208,9208,InTheWild/release_in_the_wild/9208.wav,Donald Trump,9208,spoof,1,1,0
9209,9209,9209,InTheWild/release_in_the_wild/9209.wav,Winston Churchill,9209,bona-fide,0,1,1
9210,9210,9210,InTheWild/release_in_the_wild/9210.wav,Alec Guinness,9210,spoof,1,1,0
9211,9211,9211,InTheWild/release_in_the_wild/9211.wav,Bill Clinton,9211,bona-fide,0,1,1
9212,9212,9212,InTheWild/release_in_the_wild/9212.wav,Bill Clinton,9212,bona-fide,0,1,1
9213,9213,9213,InTheWild/release_in_the_wild/9213.wav,Mark Zuckerberg,9213,spoof,1,1,0
9214,9214,9214,InTheWild/release_in_the_wild/9214.wav,Barack Obama,9214,bona-fide,0,1,1
9215,9215,9215,InTheWild/release_in_the_wild/9215.wav,Alec Guinness,9215,bona-fide,0,1,1
9216,9216,9216,InTheWild/release_in_the_wild/9216.wav,Ronald Reagan,9216,bona-fide,0,1,1
9217,9217,9217,InTheWild/release_in_the_wild/9217.wav,Louis Farrakhan,9217,bona-fide,0,1,1
9218,9218,9218,InTheWild/release_in_the_wild/9218.wav,Ayn Rand,9218,spoof,1,1,0
9219,9219,9219,InTheWild/release_in_the_wild/9219.wav,Bill Clinton,9219,spoof,1,1,0
9220,9220,9220,InTheWild/release_in_the_wild/9220.wav,Bernie Sanders,9220,bona-fide,0,1,1
9221,9221,9221,InTheWild/release_in_the_wild/9221.wav,Martin Luther King,9221,spoof,1,1,0
9222,9222,9222,InTheWild/release_in_the_wild/9222.wav,Nelson Mandela,9222,spoof,1,1,0
9223,9223,9223,InTheWild/release_in_the_wild/9223.wav,FDR,9223,bona-fide,0,1,1
9224,9224,9224,InTheWild/release_in_the_wild/9224.wav,Richard Nixon,9224,bona-fide,0,1,1
9225,9225,9225,InTheWild/release_in_the_wild/9225.wav,Barack Obama,9225,bona-fide,0,1,1
9226,9226,9226,InTheWild/release_in_the_wild/9226.wav,JFK,9226,bona-fide,0,1,1
9227,9227,9227,InTheWild/release_in_the_wild/9227.wav,Ayn Rand,9227,bona-fide,0,1,1
9228,9228,9228,InTheWild/release_in_the_wild/9228.wav,Ayn Rand,9228,bona-fide,0,1,1
9229,9229,9229,InTheWild/release_in_the_wild/9229.wav,Ayn Rand,9229,spoof,1,1,0
9230,9230,9230,InTheWild/release_in_the_wild/9230.wav,Queen Elizabeth II,9230,spoof,1,1,0
9231,9231,9231,InTheWild/release_in_the_wild/9231.wav,Donald Trump,9231,bona-fide,0,1,1
9232,9232,9232,InTheWild/release_in_the_wild/9232.wav,FDR,9232,bona-fide,0,1,1
9233,9233,9233,InTheWild/release_in_the_wild/9233.wav,Ayn Rand,9233,bona-fide,0,1,1
9234,9234,9234,InTheWild/release_in_the_wild/9234.wav,Alec Guinness,9234,bona-fide,0,1,1
9235,9235,9235,InTheWild/release_in_the_wild/9235.wav,Barack Obama,9235,bona-fide,0,1,1
9236,9236,9236,InTheWild/release_in_the_wild/9236.wav,Donald Trump,9236,bona-fide,0,1,1
9237,9237,9237,InTheWild/release_in_the_wild/9237.wav,Bernie Sanders,9237,spoof,1,1,0
9238,9238,9238,InTheWild/release_in_the_wild/9238.wav,Ronald Reagan,9238,bona-fide,0,1,1
9239,9239,9239,InTheWild/release_in_the_wild/9239.wav,Dwight Eisenhower,9239,bona-fide,0,1,1
9240,9240,9240,InTheWild/release_in_the_wild/9240.wav,Mark Zuckerberg,9240,bona-fide,0,1,1
9241,9241,9241,InTheWild/release_in_the_wild/9241.wav,2Pac,9241,spoof,1,1,0
9242,9242,9242,InTheWild/release_in_the_wild/9242.wav,Alec Guinness,9242,spoof,1,1,0
9243,9243,9243,InTheWild/release_in_the_wild/9243.wav,Donald Trump,9243,bona-fide,0,1,1
9244,9244,9244,InTheWild/release_in_the_wild/9244.wav,Barack Obama,9244,bona-fide,0,1,1
9245,9245,9245,InTheWild/release_in_the_wild/9245.wav,Martin Luther King,9245,bona-fide,0,1,1
9246,9246,9246,InTheWild/release_in_the_wild/9246.wav,Donald Trump,9246,bona-fide,0,1,1
9247,9247,9247,InTheWild/release_in_the_wild/9247.wav,Malcolm X,9247,bona-fide,0,1,1
9248,9248,9248,InTheWild/release_in_the_wild/9248.wav,Bill Clinton,9248,bona-fide,0,1,1
9249,9249,9249,InTheWild/release_in_the_wild/9249.wav,Orson Welles,9249,spoof,1,1,0
9250,9250,9250,InTheWild/release_in_the_wild/9250.wav,Milton Friedman,9250,bona-fide,0,1,1
9251,9251,9251,InTheWild/release_in_the_wild/9251.wav,Donald Trump,9251,bona-fide,0,1,1
9252,9252,9252,InTheWild/release_in_the_wild/9252.wav,Arnold Schwarzenegger,9252,bona-fide,0,1,1
9253,9253,9253,InTheWild/release_in_the_wild/9253.wav,Malcolm X,9253,spoof,1,1,0
9254,9254,9254,InTheWild/release_in_the_wild/9254.wav,Alexandria Ocasio-Cortez,9254,spoof,1,1,0
9255,9255,9255,InTheWild/release_in_the_wild/9255.wav,Christopher Hitchens,9255,bona-fide,0,1,1
9256,9256,9256,InTheWild/release_in_the_wild/9256.wav,Mark Zuckerberg,9256,bona-fide,0,1,1
9257,9257,9257,InTheWild/release_in_the_wild/9257.wav,Alec Guinness,9257,spoof,1,1,0
9258,9258,9258,InTheWild/release_in_the_wild/9258.wav,Mark Zuckerberg,9258,spoof,1,1,0
9259,9259,9259,InTheWild/release_in_the_wild/9259.wav,Barack Obama,9259,bona-fide,0,1,1
9260,9260,9260,InTheWild/release_in_the_wild/9260.wav,Boris Johnson,9260,bona-fide,0,1,1
9261,9261,9261,InTheWild/release_in_the_wild/9261.wav,Bill Clinton,9261,bona-fide,0,1,1
9262,9262,9262,InTheWild/release_in_the_wild/9262.wav,Louis Farrakhan,9262,spoof,1,1,0
9263,9263,9263,InTheWild/release_in_the_wild/9263.wav,Barack Obama,9263,bona-fide,0,1,1
9264,9264,9264,InTheWild/release_in_the_wild/9264.wav,Ayn Rand,9264,spoof,1,1,0
9265,9265,9265,InTheWild/release_in_the_wild/9265.wav,Christopher Hitchens,9265,bona-fide,0,1,1
9266,9266,9266,InTheWild/release_in_the_wild/9266.wav,Kanye West,9266,bona-fide,0,1,1
9267,9267,9267,InTheWild/release_in_the_wild/9267.wav,Bernie Sanders,9267,spoof,1,1,0
9268,9268,9268,InTheWild/release_in_the_wild/9268.wav,Kanye West,9268,spoof,1,1,0
9269,9269,9269,InTheWild/release_in_the_wild/9269.wav,Winston Churchill,9269,bona-fide,0,1,1
9270,9270,9270,InTheWild/release_in_the_wild/9270.wav,Milton Friedman,9270,spoof,1,1,0
9271,9271,9271,InTheWild/release_in_the_wild/9271.wav,Bernie Sanders,9271,bona-fide,0,1,1
9272,9272,9272,InTheWild/release_in_the_wild/9272.wav,Bernie Sanders,9272,spoof,1,1,0
9273,9273,9273,InTheWild/release_in_the_wild/9273.wav,Kamala Harris,9273,bona-fide,0,1,1
9274,9274,9274,InTheWild/release_in_the_wild/9274.wav,Winston Churchill,9274,bona-fide,0,1,1
9275,9275,9275,InTheWild/release_in_the_wild/9275.wav,Barack Obama,9275,bona-fide,0,1,1
9276,9276,9276,InTheWild/release_in_the_wild/9276.wav,Robert Kardashian,9276,bona-fide,0,1,1
9277,9277,9277,InTheWild/release_in_the_wild/9277.wav,Martin Luther King,9277,spoof,1,1,0
9278,9278,9278,InTheWild/release_in_the_wild/9278.wav,Mr. Rogers,9278,spoof,1,1,0
9279,9279,9279,InTheWild/release_in_the_wild/9279.wav,Barack Obama,9279,bona-fide,0,1,1
9280,9280,9280,InTheWild/release_in_the_wild/9280.wav,Alan Watts,9280,spoof,1,1,0
9281,9281,9281,InTheWild/release_in_the_wild/9281.wav,Bob Ross,9281,bona-fide,0,1,1
9282,9282,9282,InTheWild/release_in_the_wild/9282.wav,Winston Churchill,9282,bona-fide,0,1,1
9283,9283,9283,InTheWild/release_in_the_wild/9283.wav,Martin Luther King,9283,bona-fide,0,1,1
9284,9284,9284,InTheWild/release_in_the_wild/9284.wav,JFK,9284,bona-fide,0,1,1
9285,9285,9285,InTheWild/release_in_the_wild/9285.wav,Christopher Hitchens,9285,spoof,1,1,0
9286,9286,9286,InTheWild/release_in_the_wild/9286.wav,Boris Johnson,9286,bona-fide,0,1,1
9287,9287,9287,InTheWild/release_in_the_wild/9287.wav,Mr. Rogers,9287,bona-fide,0,1,1
9288,9288,9288,InTheWild/release_in_the_wild/9288.wav,Alec Guinness,9288,spoof,1,1,0
9289,9289,9289,InTheWild/release_in_the_wild/9289.wav,Christopher Hitchens,9289,bona-fide,0,1,1
9290,9290,9290,InTheWild/release_in_the_wild/9290.wav,The Notorious B.I.G.,9290,spoof,1,1,0
9291,9291,9291,InTheWild/release_in_the_wild/9291.wav,Orson Welles,9291,spoof,1,1,0
9292,9292,9292,InTheWild/release_in_the_wild/9292.wav,JFK,9292,bona-fide,0,1,1
9293,9293,9293,InTheWild/release_in_the_wild/9293.wav,Barack Obama,9293,bona-fide,0,1,1
9294,9294,9294,InTheWild/release_in_the_wild/9294.wav,Ayn Rand,9294,bona-fide,0,1,1
9295,9295,9295,InTheWild/release_in_the_wild/9295.wav,Donald Trump,9295,bona-fide,0,1,1
9296,9296,9296,InTheWild/release_in_the_wild/9296.wav,Barack Obama,9296,bona-fide,0,1,1
9297,9297,9297,InTheWild/release_in_the_wild/9297.wav,Donald Trump,9297,bona-fide,0,1,1
9298,9298,9298,InTheWild/release_in_the_wild/9298.wav,Alec Guinness,9298,bona-fide,0,1,1
9299,9299,9299,InTheWild/release_in_the_wild/9299.wav,Ronald Reagan,9299,spoof,1,1,0
9300,9300,9300,InTheWild/release_in_the_wild/9300.wav,Alec Guinness,9300,bona-fide,0,1,1
9301,9301,9301,InTheWild/release_in_the_wild/9301.wav,Barack Obama,9301,bona-fide,0,1,1
9302,9302,9302,InTheWild/release_in_the_wild/9302.wav,2Pac,9302,bona-fide,0,1,1
9303,9303,9303,InTheWild/release_in_the_wild/9303.wav,Donald Trump,9303,bona-fide,0,1,1
9304,9304,9304,InTheWild/release_in_the_wild/9304.wav,Alec Guinness,9304,spoof,1,1,0
9305,9305,9305,InTheWild/release_in_the_wild/9305.wav,Bernie Sanders,9305,spoof,1,1,0
9306,9306,9306,InTheWild/release_in_the_wild/9306.wav,Louis Farrakhan,9306,spoof,1,1,0
9307,9307,9307,InTheWild/release_in_the_wild/9307.wav,Christopher Hitchens,9307,bona-fide,0,1,1
9308,9308,9308,InTheWild/release_in_the_wild/9308.wav,Bill Clinton,9308,bona-fide,0,1,1
9309,9309,9309,InTheWild/release_in_the_wild/9309.wav,Alec Guinness,9309,spoof,1,1,0
9310,9310,9310,InTheWild/release_in_the_wild/9310.wav,Nelson Mandela,9310,spoof,1,1,0
9311,9311,9311,InTheWild/release_in_the_wild/9311.wav,Ayn Rand,9311,spoof,1,1,0
9312,9312,9312,InTheWild/release_in_the_wild/9312.wav,Alec Guinness,9312,spoof,1,1,0
9313,9313,9313,InTheWild/release_in_the_wild/9313.wav,Alan Watts,9313,bona-fide,0,1,1
9314,9314,9314,InTheWild/release_in_the_wild/9314.wav,Ronald Reagan,9314,bona-fide,0,1,1
9315,9315,9315,InTheWild/release_in_the_wild/9315.wav,Mark Zuckerberg,9315,spoof,1,1,0
9316,9316,9316,InTheWild/release_in_the_wild/9316.wav,Bernie Sanders,9316,spoof,1,1,0
9317,9317,9317,InTheWild/release_in_the_wild/9317.wav,Bernie Sanders,9317,bona-fide,0,1,1
9318,9318,9318,InTheWild/release_in_the_wild/9318.wav,The Notorious B.I.G.,9318,spoof,1,1,0
9319,9319,9319,InTheWild/release_in_the_wild/9319.wav,Alec Guinness,9319,bona-fide,0,1,1
9320,9320,9320,InTheWild/release_in_the_wild/9320.wav,Donald Trump,9320,bona-fide,0,1,1
9321,9321,9321,InTheWild/release_in_the_wild/9321.wav,Christopher Hitchens,9321,spoof,1,1,0
9322,9322,9322,InTheWild/release_in_the_wild/9322.wav,Barack Obama,9322,bona-fide,0,1,1
9323,9323,9323,InTheWild/release_in_the_wild/9323.wav,Ayn Rand,9323,bona-fide,0,1,1
9324,9324,9324,InTheWild/release_in_the_wild/9324.wav,Donald Trump,9324,spoof,1,1,0
9325,9325,9325,InTheWild/release_in_the_wild/9325.wav,Ayn Rand,9325,spoof,1,1,0
9326,9326,9326,InTheWild/release_in_the_wild/9326.wav,Richard Nixon,9326,bona-fide,0,1,1
9327,9327,9327,InTheWild/release_in_the_wild/9327.wav,Alec Guinness,9327,spoof,1,1,0
9328,9328,9328,InTheWild/release_in_the_wild/9328.wav,Ronald Reagan,9328,spoof,1,1,0
9329,9329,9329,InTheWild/release_in_the_wild/9329.wav,Alec Guinness,9329,spoof,1,1,0
9330,9330,9330,InTheWild/release_in_the_wild/9330.wav,Donald Trump,9330,bona-fide,0,1,1
9331,9331,9331,InTheWild/release_in_the_wild/9331.wav,Dwight Eisenhower,9331,bona-fide,0,1,1
9332,9332,9332,InTheWild/release_in_the_wild/9332.wav,George W. Bush,9332,bona-fide,0,1,1
9333,9333,9333,InTheWild/release_in_the_wild/9333.wav,Bill Burr,9333,bona-fide,0,1,1
9334,9334,9334,InTheWild/release_in_the_wild/9334.wav,Queen Elizabeth II,9334,spoof,1,1,0
9335,9335,9335,InTheWild/release_in_the_wild/9335.wav,Adam Driver,9335,bona-fide,0,1,1
9336,9336,9336,InTheWild/release_in_the_wild/9336.wav,Nick Offerman,9336,bona-fide,0,1,1
9337,9337,9337,InTheWild/release_in_the_wild/9337.wav,Richard Nixon,9337,bona-fide,0,1,1
9338,9338,9338,InTheWild/release_in_the_wild/9338.wav,Bernie Sanders,9338,bona-fide,0,1,1
9339,9339,9339,InTheWild/release_in_the_wild/9339.wav,Alan Watts,9339,spoof,1,1,0
9340,9340,9340,InTheWild/release_in_the_wild/9340.wav,Adam Driver,9340,spoof,1,1,0
9341,9341,9341,InTheWild/release_in_the_wild/9341.wav,Kanye West,9341,bona-fide,0,1,1
9342,9342,9342,InTheWild/release_in_the_wild/9342.wav,Donald Trump,9342,bona-fide,0,1,1
9343,9343,9343,InTheWild/release_in_the_wild/9343.wav,Alec Guinness,9343,spoof,1,1,0
9344,9344,9344,InTheWild/release_in_the_wild/9344.wav,Donald Trump,9344,bona-fide,0,1,1
9345,9345,9345,InTheWild/release_in_the_wild/9345.wav,Alec Guinness,9345,spoof,1,1,0
9346,9346,9346,InTheWild/release_in_the_wild/9346.wav,Barack Obama,9346,bona-fide,0,1,1
9347,9347,9347,InTheWild/release_in_the_wild/9347.wav,Barack Obama,9347,bona-fide,0,1,1
9348,9348,9348,InTheWild/release_in_the_wild/9348.wav,Alec Guinness,9348,bona-fide,0,1,1
9349,9349,9349,InTheWild/release_in_the_wild/9349.wav,George Carlin,9349,bona-fide,0,1,1
9350,9350,9350,InTheWild/release_in_the_wild/9350.wav,Donald Trump,9350,bona-fide,0,1,1
9351,9351,9351,InTheWild/release_in_the_wild/9351.wav,Robert Kardashian,9351,bona-fide,0,1,1
9352,9352,9352,InTheWild/release_in_the_wild/9352.wav,Christopher Hitchens,9352,bona-fide,0,1,1
9353,9353,9353,InTheWild/release_in_the_wild/9353.wav,Alec Guinness,9353,bona-fide,0,1,1
9354,9354,9354,InTheWild/release_in_the_wild/9354.wav,Ayn Rand,9354,spoof,1,1,0
9355,9355,9355,InTheWild/release_in_the_wild/9355.wav,Alan Watts,9355,spoof,1,1,0
9356,9356,9356,InTheWild/release_in_the_wild/9356.wav,Bernie Sanders,9356,bona-fide,0,1,1
9357,9357,9357,InTheWild/release_in_the_wild/9357.wav,Ronald Reagan,9357,spoof,1,1,0
9358,9358,9358,InTheWild/release_in_the_wild/9358.wav,JFK,9358,spoof,1,1,0
9359,9359,9359,InTheWild/release_in_the_wild/9359.wav,Donald Trump,9359,bona-fide,0,1,1
9360,9360,9360,InTheWild/release_in_the_wild/9360.wav,Donald Trump,9360,bona-fide,0,1,1
9361,9361,9361,InTheWild/release_in_the_wild/9361.wav,Bernie Sanders,9361,bona-fide,0,1,1
9362,9362,9362,InTheWild/release_in_the_wild/9362.wav,Alan Watts,9362,bona-fide,0,1,1
9363,9363,9363,InTheWild/release_in_the_wild/9363.wav,Kamala Harris,9363,spoof,1,1,0
9364,9364,9364,InTheWild/release_in_the_wild/9364.wav,Barack Obama,9364,bona-fide,0,1,1
9365,9365,9365,InTheWild/release_in_the_wild/9365.wav,2Pac,9365,spoof,1,1,0
9366,9366,9366,InTheWild/release_in_the_wild/9366.wav,Alec Guinness,9366,spoof,1,1,0
